,Year,HomeTeam,VisitingTeam,DayofWeek,DayNight,Attendance,Stadium,Capacity,RoofType
36695,2005,MIL,CHN,0,1,30049.0,American Family Field,41900,R
36696,2005,MIL,CHN,0,0,31137.0,American Family Field,41900,R
36697,2005,MIL,SLN,1,1,22472.0,American Family Field,41900,R
36698,2005,MIL,SLN,1,1,33506.0,American Family Field,41900,R
36699,2005,MIL,SLN,1,0,20150.0,American Family Field,41900,R
36700,2005,MIL,CIN,0,1,14412.0,American Family Field,41900,R
36701,2005,MIL,CIN,0,1,28031.0,American Family Field,41900,R
36702,2005,MIL,CIN,0,1,21181.0,American Family Field,41900,R
36703,2005,MIL,CIN,0,0,13173.0,American Family Field,41900,R
36704,2006,MIL,PIT,0,0,45023.0,American Family Field,41900,R
36705,2006,MIL,PIT,0,1,15515.0,American Family Field,41900,R
36706,2006,MIL,PIT,0,1,15430.0,American Family Field,41900,R
36707,2006,MIL,ARI,1,1,25737.0,American Family Field,41900,R
36708,2006,MIL,ARI,1,0,29226.0,American Family Field,41900,R
36709,2006,MIL,ARI,1,0,28115.0,American Family Field,41900,R
36710,2006,MIL,CIN,0,1,15347.0,American Family Field,41900,R
36711,2006,MIL,CIN,1,1,29825.0,American Family Field,41900,R
36712,2006,MIL,CIN,1,0,35768.0,American Family Field,41900,R
36713,2006,MIL,CIN,1,0,29174.0,American Family Field,41900,R
36714,2006,MIL,ATL,0,1,11660.0,American Family Field,41900,R
36715,2006,MIL,ATL,0,1,16276.0,American Family Field,41900,R
36716,2006,MIL,ATL,0,0,18511.0,American Family Field,41900,R
36717,2006,MIL,HOU,0,1,12258.0,American Family Field,41900,R
36718,2006,MIL,HOU,0,1,12664.0,American Family Field,41900,R
36719,2006,MIL,SFN,0,1,17358.0,American Family Field,41900,R
36720,2006,MIL,SFN,0,0,21038.0,American Family Field,41900,R
36721,2006,MIL,NYN,1,1,26362.0,American Family Field,41900,R
36722,2006,MIL,NYN,1,1,45150.0,American Family Field,41900,R
36723,2006,MIL,NYN,1,0,28104.0,American Family Field,41900,R
36724,2006,MIL,PHI,0,1,14592.0,American Family Field,41900,R
36725,2006,MIL,PHI,0,1,20874.0,American Family Field,41900,R
36726,2006,MIL,PHI,0,0,27419.0,American Family Field,41900,R
36727,2006,MIL,MIN,1,1,28462.0,American Family Field,41900,R
36728,2006,MIL,MIN,1,1,43422.0,American Family Field,41900,R
36729,2006,MIL,MIN,1,0,35180.0,American Family Field,41900,R
36730,2006,MIL,WAS,1,1,21476.0,American Family Field,41900,R
36731,2006,MIL,WAS,1,1,40392.0,American Family Field,41900,R
36732,2006,MIL,WAS,1,0,21608.0,American Family Field,41900,R
36733,2006,MIL,SDN,0,1,13611.0,American Family Field,41900,R
36734,2006,MIL,SDN,0,1,14722.0,American Family Field,41900,R
36735,2006,MIL,SDN,0,1,16982.0,American Family Field,41900,R
36736,2006,MIL,SDN,0,0,20510.0,American Family Field,41900,R
36737,2006,MIL,SLN,1,1,24490.0,American Family Field,41900,R
36738,2006,MIL,SLN,1,1,36981.0,American Family Field,41900,R
36739,2006,MIL,SLN,1,0,29122.0,American Family Field,41900,R
36740,2006,MIL,CLE,1,1,33178.0,American Family Field,41900,R
36741,2006,MIL,CLE,1,1,42069.0,American Family Field,41900,R
36742,2006,MIL,CLE,1,0,43391.0,American Family Field,41900,R
36743,2006,MIL,DET,0,1,29623.0,American Family Field,41900,R
36744,2006,MIL,DET,0,1,33119.0,American Family Field,41900,R
36745,2006,MIL,DET,0,0,31222.0,American Family Field,41900,R
36746,2006,MIL,CIN,0,0,31353.0,American Family Field,41900,R
36747,2006,MIL,CIN,0,0,39280.0,American Family Field,41900,R
36748,2006,MIL,CIN,0,1,19651.0,American Family Field,41900,R
36749,2006,MIL,CHN,0,1,37326.0,American Family Field,41900,R
36750,2006,MIL,CHN,1,1,41172.0,American Family Field,41900,R
36751,2006,MIL,CHN,1,1,42268.0,American Family Field,41900,R
36752,2006,MIL,CHN,1,0,41528.0,American Family Field,41900,R
36753,2006,MIL,PIT,0,1,30252.0,American Family Field,41900,R
36754,2006,MIL,PIT,0,1,35923.0,American Family Field,41900,R
36755,2006,MIL,PIT,0,0,37678.0,American Family Field,41900,R
36756,2006,MIL,CIN,1,1,32743.0,American Family Field,41900,R
36757,2006,MIL,CIN,1,1,43000.0,American Family Field,41900,R
36758,2006,MIL,CIN,1,0,42976.0,American Family Field,41900,R
36759,2006,MIL,CHN,0,1,36200.0,American Family Field,41900,R
36760,2006,MIL,CHN,0,1,36012.0,American Family Field,41900,R
36761,2006,MIL,CHN,0,0,41686.0,American Family Field,41900,R
36762,2006,MIL,HOU,0,1,30252.0,American Family Field,41900,R
36763,2006,MIL,HOU,1,1,30294.0,American Family Field,41900,R
36764,2006,MIL,HOU,1,1,42347.0,American Family Field,41900,R
36765,2006,MIL,HOU,1,0,41222.0,American Family Field,41900,R
36766,2006,MIL,COL,0,1,25158.0,American Family Field,41900,R
36767,2006,MIL,COL,0,1,35569.0,American Family Field,41900,R
36768,2006,MIL,COL,0,0,35484.0,American Family Field,41900,R
36769,2006,MIL,MIA,1,1,33334.0,American Family Field,41900,R
36770,2006,MIL,MIA,1,1,44005.0,American Family Field,41900,R
36771,2006,MIL,MIA,1,0,25058.0,American Family Field,41900,R
36772,2006,MIL,LAN,0,0,33645.0,American Family Field,41900,R
36773,2006,MIL,LAN,0,1,13427.0,American Family Field,41900,R
36774,2006,MIL,LAN,0,1,25106.0,American Family Field,41900,R
36775,2006,MIL,HOU,1,1,19677.0,American Family Field,41900,R
36776,2006,MIL,HOU,1,1,31216.0,American Family Field,41900,R
36777,2006,MIL,HOU,1,0,23456.0,American Family Field,41900,R
36778,2006,MIL,SLN,0,1,19360.0,American Family Field,41900,R
36779,2006,MIL,SLN,0,1,15204.0,American Family Field,41900,R
36780,2006,MIL,SLN,0,1,14242.0,American Family Field,41900,R
36781,2006,MIL,SFN,0,1,28719.0,American Family Field,41900,R
36782,2006,MIL,SFN,1,1,21796.0,American Family Field,41900,R
36783,2006,MIL,SFN,1,1,33989.0,American Family Field,41900,R
36784,2006,MIL,SFN,1,0,23049.0,American Family Field,41900,R
36785,2007,MIL,LAN,0,0,45341.0,American Family Field,41900,R
36786,2007,MIL,LAN,0,1,22603.0,American Family Field,41900,R
36787,2007,MIL,LAN,0,1,23649.0,American Family Field,41900,R
36788,2007,MIL,CHN,1,1,41758.0,American Family Field,41900,R
36789,2007,MIL,CHN,1,0,41282.0,American Family Field,41900,R
36790,2007,MIL,CHN,1,0,28019.0,American Family Field,41900,R
36791,2007,MIL,PIT,0,1,22331.0,American Family Field,41900,R
36792,2007,MIL,PIT,0,0,17386.0,American Family Field,41900,R
36793,2007,MIL,HOU,1,1,41522.0,American Family Field,41900,R
36794,2007,MIL,HOU,1,1,41209.0,American Family Field,41900,R
36795,2007,MIL,HOU,1,0,31985.0,American Family Field,41900,R
36796,2007,MIL,SLN,0,1,20191.0,American Family Field,41900,R
36797,2007,MIL,SLN,0,1,20446.0,American Family Field,41900,R
36798,2007,MIL,SLN,0,0,23299.0,American Family Field,41900,R
36799,2007,MIL,PIT,0,1,15602.0,American Family Field,41900,R
36800,2007,MIL,PIT,1,1,40190.0,American Family Field,41900,R
36801,2007,MIL,PIT,1,1,40361.0,American Family Field,41900,R
36802,2007,MIL,PIT,1,0,37761.0,American Family Field,41900,R
36803,2007,MIL,WAS,0,1,17751.0,American Family Field,41900,R
36804,2007,MIL,WAS,0,1,19398.0,American Family Field,41900,R
36805,2007,MIL,WAS,0,0,24658.0,American Family Field,41900,R
36806,2007,MIL,MIN,1,1,44759.0,American Family Field,41900,R
36807,2007,MIL,MIN,1,1,44427.0,American Family Field,41900,R
36808,2007,MIL,MIN,1,0,39119.0,American Family Field,41900,R
36809,2007,MIL,ATL,0,0,41139.0,American Family Field,41900,R
36810,2007,MIL,ATL,0,1,27559.0,American Family Field,41900,R
36811,2007,MIL,ATL,0,0,32758.0,American Family Field,41900,R
36812,2007,MIL,MIA,0,1,17704.0,American Family Field,41900,R
36813,2007,MIL,MIA,1,1,30852.0,American Family Field,41900,R
36814,2007,MIL,MIA,1,1,42250.0,American Family Field,41900,R
36815,2007,MIL,MIA,1,0,43172.0,American Family Field,41900,R
36816,2007,MIL,CHN,0,1,35760.0,American Family Field,41900,R
36817,2007,MIL,CHN,0,1,38535.0,American Family Field,41900,R
36818,2007,MIL,CHN,0,0,40186.0,American Family Field,41900,R
36819,2007,MIL,SFN,0,1,41631.0,American Family Field,41900,R
36820,2007,MIL,SFN,0,1,35238.0,American Family Field,41900,R
36821,2007,MIL,SFN,0,0,35151.0,American Family Field,41900,R
36822,2007,MIL,KCA,1,1,36328.0,American Family Field,41900,R
36823,2007,MIL,KCA,1,1,41721.0,American Family Field,41900,R
36824,2007,MIL,KCA,1,0,44064.0,American Family Field,41900,R
36825,2007,MIL,HOU,0,1,28786.0,American Family Field,41900,R
36826,2007,MIL,HOU,0,1,30713.0,American Family Field,41900,R
36827,2007,MIL,HOU,0,0,31862.0,American Family Field,41900,R
36828,2007,MIL,COL,1,1,37690.0,American Family Field,41900,R
36829,2007,MIL,COL,1,1,42559.0,American Family Field,41900,R
36830,2007,MIL,COL,1,0,42754.0,American Family Field,41900,R
36831,2007,MIL,ARI,0,1,36381.0,American Family Field,41900,R
36832,2007,MIL,ARI,0,1,32540.0,American Family Field,41900,R
36833,2007,MIL,ARI,0,1,30247.0,American Family Field,41900,R
36834,2007,MIL,ARI,0,0,41156.0,American Family Field,41900,R
36835,2007,MIL,SFN,1,1,43121.0,American Family Field,41900,R
36836,2007,MIL,SFN,1,0,43180.0,American Family Field,41900,R
36837,2007,MIL,SFN,1,0,42554.0,American Family Field,41900,R
36838,2007,MIL,NYN,0,1,41790.0,American Family Field,41900,R
36839,2007,MIL,NYN,0,1,42058.0,American Family Field,41900,R
36840,2007,MIL,NYN,0,0,41704.0,American Family Field,41900,R
36841,2007,MIL,PHI,1,1,39483.0,American Family Field,41900,R
36842,2007,MIL,PHI,1,1,42126.0,American Family Field,41900,R
36843,2007,MIL,PHI,1,0,43716.0,American Family Field,41900,R
36844,2007,MIL,SLN,0,1,37518.0,American Family Field,41900,R
36845,2007,MIL,SLN,0,1,33404.0,American Family Field,41900,R
36846,2007,MIL,SLN,0,0,36062.0,American Family Field,41900,R
36847,2007,MIL,CIN,1,1,41008.0,American Family Field,41900,R
36848,2007,MIL,CIN,1,1,43087.0,American Family Field,41900,R
36849,2007,MIL,CIN,1,0,42398.0,American Family Field,41900,R
36850,2007,MIL,PIT,1,1,35689.0,American Family Field,41900,R
36851,2007,MIL,PIT,1,1,34190.0,American Family Field,41900,R
36852,2007,MIL,PIT,1,0,39339.0,American Family Field,41900,R
36853,2007,MIL,HOU,0,0,31226.0,American Family Field,41900,R
36854,2007,MIL,HOU,0,1,25854.0,American Family Field,41900,R
36855,2007,MIL,HOU,0,1,28988.0,American Family Field,41900,R
36856,2007,MIL,CIN,1,1,42944.0,American Family Field,41900,R
36857,2007,MIL,CIN,1,1,40710.0,American Family Field,41900,R
36858,2007,MIL,CIN,1,0,31150.0,American Family Field,41900,R
36859,2007,MIL,SLN,0,1,40908.0,American Family Field,41900,R
36860,2007,MIL,SLN,0,1,32329.0,American Family Field,41900,R
36861,2007,MIL,SLN,0,1,32411.0,American Family Field,41900,R
36862,2007,MIL,SDN,0,1,34918.0,American Family Field,41900,R
36863,2007,MIL,SDN,1,1,38135.0,American Family Field,41900,R
36864,2007,MIL,SDN,1,0,40946.0,American Family Field,41900,R
36865,2007,MIL,SDN,1,0,42415.0,American Family Field,41900,R
36866,2008,MIL,SFN,1,0,45212.0,American Family Field,41900,R
36867,2008,MIL,SFN,1,0,30574.0,American Family Field,41900,R
36868,2008,MIL,SFN,1,0,44014.0,American Family Field,41900,R
36869,2008,MIL,CIN,0,1,27717.0,American Family Field,41900,R
36870,2008,MIL,CIN,0,1,31313.0,American Family Field,41900,R
36871,2008,MIL,CIN,0,0,25023.0,American Family Field,41900,R
36872,2008,MIL,SLN,0,1,31240.0,American Family Field,41900,R
36873,2008,MIL,SLN,0,0,23748.0,American Family Field,41900,R
36874,2008,MIL,PHI,0,1,30548.0,American Family Field,41900,R
36875,2008,MIL,PHI,0,0,23905.0,American Family Field,41900,R
36876,2008,MIL,MIA,1,1,40088.0,American Family Field,41900,R
36877,2008,MIL,MIA,1,1,44169.0,American Family Field,41900,R
36878,2008,MIL,MIA,1,0,41656.0,American Family Field,41900,R
36879,2008,MIL,SLN,1,1,42705.0,American Family Field,41900,R
36880,2008,MIL,SLN,1,0,43382.0,American Family Field,41900,R
36881,2008,MIL,SLN,1,0,41197.0,American Family Field,41900,R
36882,2008,MIL,SLN,0,1,25757.0,American Family Field,41900,R
36883,2008,MIL,LAN,0,1,26465.0,American Family Field,41900,R
36884,2008,MIL,LAN,0,1,27562.0,American Family Field,41900,R
36885,2008,MIL,LAN,0,0,30444.0,American Family Field,41900,R
36886,2008,MIL,ATL,0,1,28872.0,American Family Field,41900,R
36887,2008,MIL,ATL,0,1,31612.0,American Family Field,41900,R
36888,2008,MIL,ATL,0,0,33334.0,American Family Field,41900,R
36889,2008,MIL,HOU,1,1,32039.0,American Family Field,41900,R
36890,2008,MIL,HOU,1,1,42913.0,American Family Field,41900,R
36891,2008,MIL,HOU,1,0,44613.0,American Family Field,41900,R
36892,2008,MIL,ARI,0,1,27562.0,American Family Field,41900,R
36893,2008,MIL,ARI,0,1,29478.0,American Family Field,41900,R
36894,2008,MIL,ARI,0,0,27539.0,American Family Field,41900,R
36895,2008,MIL,MIN,1,1,38586.0,American Family Field,41900,R
36896,2008,MIL,MIN,1,1,43812.0,American Family Field,41900,R
36897,2008,MIL,MIN,1,0,41693.0,American Family Field,41900,R
36898,2008,MIL,TOR,0,1,37065.0,American Family Field,41900,R
36899,2008,MIL,TOR,0,1,34442.0,American Family Field,41900,R
36900,2008,MIL,TOR,0,0,35173.0,American Family Field,41900,R
36901,2008,MIL,BAL,1,1,36526.0,American Family Field,41900,R
36902,2008,MIL,BAL,1,1,42521.0,American Family Field,41900,R
36903,2008,MIL,BAL,1,0,43517.0,American Family Field,41900,R
36904,2008,MIL,PIT,1,0,41463.0,American Family Field,41900,R
36905,2008,MIL,PIT,1,1,39176.0,American Family Field,41900,R
36906,2008,MIL,PIT,1,0,42163.0,American Family Field,41900,R
36907,2008,MIL,COL,0,1,35161.0,American Family Field,41900,R
36908,2008,MIL,COL,0,1,42533.0,American Family Field,41900,R
36909,2008,MIL,COL,0,1,37092.0,American Family Field,41900,R
36910,2008,MIL,COL,0,0,43389.0,American Family Field,41900,R
36911,2008,MIL,CIN,1,1,41229.0,American Family Field,41900,R
36912,2008,MIL,CIN,1,1,43556.0,American Family Field,41900,R
36913,2008,MIL,CIN,1,0,42108.0,American Family Field,41900,R
36914,2008,MIL,HOU,1,1,41357.0,American Family Field,41900,R
36915,2008,MIL,HOU,1,1,43489.0,American Family Field,41900,R
36916,2008,MIL,HOU,1,0,41565.0,American Family Field,41900,R
36917,2008,MIL,CHN,0,1,45311.0,American Family Field,41900,R
36918,2008,MIL,CHN,0,1,45069.0,American Family Field,41900,R
36919,2008,MIL,CHN,0,1,44871.0,American Family Field,41900,R
36920,2008,MIL,CHN,0,0,45346.0,American Family Field,41900,R
36921,2008,MIL,WAS,1,1,43209.0,American Family Field,41900,R
36922,2008,MIL,WAS,1,1,42974.0,American Family Field,41900,R
36923,2008,MIL,WAS,1,0,42423.0,American Family Field,41900,R
36924,2008,MIL,WAS,0,0,42196.0,American Family Field,41900,R
36925,2008,MIL,HOU,0,1,41991.0,American Family Field,41900,R
36926,2008,MIL,HOU,0,1,41622.0,American Family Field,41900,R
36927,2008,MIL,HOU,0,0,41419.0,American Family Field,41900,R
36928,2008,MIL,PIT,1,1,41637.0,American Family Field,41900,R
36929,2008,MIL,PIT,1,1,43293.0,American Family Field,41900,R
36930,2008,MIL,PIT,1,0,45163.0,American Family Field,41900,R
36931,2008,MIL,NYN,0,0,41476.0,American Family Field,41900,R
36932,2008,MIL,NYN,0,1,36587.0,American Family Field,41900,R
36933,2008,MIL,NYN,0,0,26236.0,American Family Field,41900,R
36934,2008,MIL,SDN,0,1,33182.0,American Family Field,41900,R
36935,2008,MIL,SDN,1,1,41519.0,American Family Field,41900,R
36936,2008,MIL,SDN,1,1,42667.0,American Family Field,41900,R
36937,2008,MIL,SDN,1,0,44568.0,American Family Field,41900,R
36938,2008,MIL,CIN,0,1,30867.0,American Family Field,41900,R
36939,2008,MIL,CIN,0,1,30312.0,American Family Field,41900,R
36940,2008,MIL,CIN,0,0,30124.0,American Family Field,41900,R
36941,2008,MIL,PIT,0,1,36612.0,American Family Field,41900,R
36942,2008,MIL,PIT,0,1,31164.0,American Family Field,41900,R
36943,2008,MIL,PIT,0,1,40102.0,American Family Field,41900,R
36944,2008,MIL,CHN,1,1,44084.0,American Family Field,41900,R
36945,2008,MIL,CHN,1,0,45288.0,American Family Field,41900,R
36946,2008,MIL,CHN,1,0,45299.0,American Family Field,41900,R
36947,2009,MIL,CHN,1,0,45455.0,American Family Field,41900,R
36948,2009,MIL,CHN,1,1,43768.0,American Family Field,41900,R
36949,2009,MIL,CHN,1,1,40168.0,American Family Field,41900,R
36950,2009,MIL,CIN,0,1,25016.0,American Family Field,41900,R
36951,2009,MIL,CIN,0,1,27441.0,American Family Field,41900,R
36952,2009,MIL,CIN,0,1,30349.0,American Family Field,41900,R
36953,2009,MIL,PIT,0,1,32198.0,American Family Field,41900,R
36954,2009,MIL,PIT,0,1,26594.0,American Family Field,41900,R
36955,2009,MIL,PIT,0,0,29791.0,American Family Field,41900,R
36956,2009,MIL,ARI,0,1,26464.0,American Family Field,41900,R
36957,2009,MIL,ARI,1,1,42810.0,American Family Field,41900,R
36958,2009,MIL,ARI,1,1,42422.0,American Family Field,41900,R
36959,2009,MIL,ARI,1,0,44727.0,American Family Field,41900,R
36960,2009,MIL,CHN,1,1,42025.0,American Family Field,41900,R
36961,2009,MIL,CHN,1,1,44428.0,American Family Field,41900,R
36962,2009,MIL,CHN,1,0,41646.0,American Family Field,41900,R
36963,2009,MIL,MIA,0,1,29331.0,American Family Field,41900,R
36964,2009,MIL,MIA,0,1,32825.0,American Family Field,41900,R
36965,2009,MIL,MIA,0,0,35658.0,American Family Field,41900,R
36966,2009,MIL,SLN,0,0,43032.0,American Family Field,41900,R
36967,2009,MIL,SLN,0,1,37404.0,American Family Field,41900,R
36968,2009,MIL,SLN,0,0,40226.0,American Family Field,41900,R
36969,2009,MIL,CIN,1,1,42186.0,American Family Field,41900,R
36970,2009,MIL,CIN,1,1,44172.0,American Family Field,41900,R
36971,2009,MIL,CIN,1,0,44594.0,American Family Field,41900,R
36972,2009,MIL,COL,0,1,32464.0,American Family Field,41900,R
36973,2009,MIL,COL,0,1,34823.0,American Family Field,41900,R
36974,2009,MIL,COL,0,0,35467.0,American Family Field,41900,R
36975,2009,MIL,CHA,1,1,41811.0,American Family Field,41900,R
36976,2009,MIL,CHA,1,0,44100.0,American Family Field,41900,R
36977,2009,MIL,CHA,1,0,41586.0,American Family Field,41900,R
36978,2009,MIL,MIN,0,1,42008.0,American Family Field,41900,R
36979,2009,MIL,MIN,0,1,34480.0,American Family Field,41900,R
36980,2009,MIL,MIN,0,0,40524.0,American Family Field,41900,R
36981,2009,MIL,SFN,1,1,37345.0,American Family Field,41900,R
36982,2009,MIL,SFN,1,1,42065.0,American Family Field,41900,R
36983,2009,MIL,SFN,1,0,43391.0,American Family Field,41900,R
36984,2009,MIL,NYN,0,1,39872.0,American Family Field,41900,R
36985,2009,MIL,NYN,0,1,35369.0,American Family Field,41900,R
36986,2009,MIL,NYN,0,0,35409.0,American Family Field,41900,R
36987,2009,MIL,SLN,0,1,36557.0,American Family Field,41900,R
36988,2009,MIL,SLN,0,1,33655.0,American Family Field,41900,R
36989,2009,MIL,SLN,0,0,40357.0,American Family Field,41900,R
36990,2009,MIL,LAN,1,1,41811.0,American Family Field,41900,R
36991,2009,MIL,LAN,1,1,43466.0,American Family Field,41900,R
36992,2009,MIL,LAN,1,0,42241.0,American Family Field,41900,R
36993,2009,MIL,ATL,1,1,41941.0,American Family Field,41900,R
36994,2009,MIL,ATL,1,1,43565.0,American Family Field,41900,R
36995,2009,MIL,ATL,1,0,43471.0,American Family Field,41900,R
36996,2009,MIL,WAS,0,1,37311.0,American Family Field,41900,R
36997,2009,MIL,WAS,0,1,36502.0,American Family Field,41900,R
36998,2009,MIL,WAS,0,1,32992.0,American Family Field,41900,R
36999,2009,MIL,WAS,0,0,39890.0,American Family Field,41900,R
37000,2009,MIL,SDN,0,1,37040.0,American Family Field,41900,R
37001,2009,MIL,SDN,0,1,38753.0,American Family Field,41900,R
37002,2009,MIL,SDN,0,0,39683.0,American Family Field,41900,R
37003,2009,MIL,HOU,1,1,37715.0,American Family Field,41900,R
37004,2009,MIL,HOU,1,1,42952.0,American Family Field,41900,R
37005,2009,MIL,HOU,1,0,41863.0,American Family Field,41900,R
37006,2009,MIL,CIN,0,1,29481.0,American Family Field,41900,R
37007,2009,MIL,CIN,0,1,35084.0,American Family Field,41900,R
37008,2009,MIL,CIN,0,0,31091.0,American Family Field,41900,R
37009,2009,MIL,PIT,1,1,34438.0,American Family Field,41900,R
37010,2009,MIL,PIT,1,1,41773.0,American Family Field,41900,R
37011,2009,MIL,PIT,1,0,41157.0,American Family Field,41900,R
37012,2009,MIL,SFN,1,1,37511.0,American Family Field,41900,R
37013,2009,MIL,SFN,1,0,30254.0,American Family Field,41900,R
37014,2009,MIL,SFN,1,0,36590.0,American Family Field,41900,R
37015,2009,MIL,SLN,0,0,35360.0,American Family Field,41900,R
37016,2009,MIL,SLN,0,1,36172.0,American Family Field,41900,R
37017,2009,MIL,SLN,0,0,26559.0,American Family Field,41900,R
37018,2009,MIL,HOU,1,1,39057.0,American Family Field,41900,R
37019,2009,MIL,HOU,1,1,36399.0,American Family Field,41900,R
37020,2009,MIL,HOU,1,0,30024.0,American Family Field,41900,R
37021,2009,MIL,CHN,0,1,34192.0,American Family Field,41900,R
37022,2009,MIL,CHN,0,1,34316.0,American Family Field,41900,R
37023,2009,MIL,CHN,0,1,32340.0,American Family Field,41900,R
37024,2009,MIL,PHI,0,1,37678.0,American Family Field,41900,R
37025,2009,MIL,PHI,1,1,33428.0,American Family Field,41900,R
37026,2009,MIL,PHI,1,1,40141.0,American Family Field,41900,R
37027,2009,MIL,PHI,1,0,37197.0,American Family Field,41900,R
37028,2010,MIL,COL,0,0,45808.0,American Family Field,41900,R
37029,2010,MIL,COL,0,1,37344.0,American Family Field,41900,R
37030,2010,MIL,COL,0,0,35793.0,American Family Field,41900,R
37031,2010,MIL,SLN,1,1,34018.0,American Family Field,41900,R
37032,2010,MIL,SLN,1,0,42039.0,American Family Field,41900,R
37033,2010,MIL,SLN,1,1,33294.0,American Family Field,41900,R
37034,2010,MIL,CHN,1,1,37848.0,American Family Field,41900,R
37035,2010,MIL,CHN,1,1,43410.0,American Family Field,41900,R
37036,2010,MIL,CHN,1,0,38634.0,American Family Field,41900,R
37037,2010,MIL,PIT,0,1,25892.0,American Family Field,41900,R
37038,2010,MIL,PIT,0,1,28991.0,American Family Field,41900,R
37039,2010,MIL,PIT,0,0,28401.0,American Family Field,41900,R
37040,2010,MIL,ATL,0,1,24365.0,American Family Field,41900,R
37041,2010,MIL,ATL,0,1,30678.0,American Family Field,41900,R
37042,2010,MIL,ATL,0,0,30175.0,American Family Field,41900,R
37043,2010,MIL,PHI,1,1,41706.0,American Family Field,41900,R
37044,2010,MIL,PHI,1,0,43069.0,American Family Field,41900,R
37045,2010,MIL,PHI,1,1,37023.0,American Family Field,41900,R
37046,2010,MIL,HOU,0,1,27363.0,American Family Field,41900,R
37047,2010,MIL,HOU,0,1,30151.0,American Family Field,41900,R
37048,2010,MIL,HOU,0,0,34355.0,American Family Field,41900,R
37049,2010,MIL,NYN,1,1,32773.0,American Family Field,41900,R
37050,2010,MIL,NYN,1,1,37841.0,American Family Field,41900,R
37051,2010,MIL,NYN,1,0,36559.0,American Family Field,41900,R
37052,2010,MIL,CHN,0,1,30082.0,American Family Field,41900,R
37053,2010,MIL,CHN,0,1,30326.0,American Family Field,41900,R
37054,2010,MIL,CHN,0,0,36363.0,American Family Field,41900,R
37055,2010,MIL,TEX,1,1,33099.0,American Family Field,41900,R
37056,2010,MIL,TEX,1,1,39791.0,American Family Field,41900,R
37057,2010,MIL,TEX,1,0,36059.0,American Family Field,41900,R
37058,2010,MIL,MIN,0,1,36995.0,American Family Field,41900,R
37059,2010,MIL,MIN,0,1,33362.0,American Family Field,41900,R
37060,2010,MIL,MIN,0,0,35898.0,American Family Field,41900,R
37061,2010,MIL,SEA,1,1,30087.0,American Family Field,41900,R
37062,2010,MIL,SEA,1,0,41655.0,American Family Field,41900,R
37063,2010,MIL,SEA,1,0,41995.0,American Family Field,41900,R
37064,2010,MIL,HOU,0,1,27908.0,American Family Field,41900,R
37065,2010,MIL,HOU,0,1,32907.0,American Family Field,41900,R
37066,2010,MIL,HOU,0,0,30114.0,American Family Field,41900,R
37067,2010,MIL,SFN,0,0,36185.0,American Family Field,41900,R
37068,2010,MIL,SFN,0,1,30896.0,American Family Field,41900,R
37069,2010,MIL,SFN,0,1,29387.0,American Family Field,41900,R
37070,2010,MIL,SFN,0,0,34590.0,American Family Field,41900,R
37071,2010,MIL,PIT,1,1,27767.0,American Family Field,41900,R
37072,2010,MIL,PIT,1,1,38588.0,American Family Field,41900,R
37073,2010,MIL,PIT,1,0,34598.0,American Family Field,41900,R
37074,2010,MIL,WAS,1,1,34822.0,American Family Field,41900,R
37075,2010,MIL,WAS,1,1,41987.0,American Family Field,41900,R
37076,2010,MIL,WAS,1,0,42414.0,American Family Field,41900,R
37077,2010,MIL,CIN,0,1,31945.0,American Family Field,41900,R
37078,2010,MIL,CIN,0,1,32286.0,American Family Field,41900,R
37079,2010,MIL,CIN,0,0,38365.0,American Family Field,41900,R
37080,2010,MIL,HOU,1,1,33952.0,American Family Field,41900,R
37081,2010,MIL,HOU,1,1,39410.0,American Family Field,41900,R
37082,2010,MIL,HOU,1,0,39339.0,American Family Field,41900,R
37083,2010,MIL,ARI,0,1,29633.0,American Family Field,41900,R
37084,2010,MIL,ARI,0,1,35029.0,American Family Field,41900,R
37085,2010,MIL,ARI,0,1,29611.0,American Family Field,41900,R
37086,2010,MIL,ARI,0,0,34808.0,American Family Field,41900,R
37087,2010,MIL,SDN,1,1,27976.0,American Family Field,41900,R
37088,2010,MIL,SDN,1,1,40056.0,American Family Field,41900,R
37089,2010,MIL,SDN,1,0,32126.0,American Family Field,41900,R
37090,2010,MIL,LAN,0,1,39055.0,American Family Field,41900,R
37091,2010,MIL,LAN,0,1,30545.0,American Family Field,41900,R
37092,2010,MIL,LAN,0,0,32333.0,American Family Field,41900,R
37093,2010,MIL,PIT,1,1,32130.0,American Family Field,41900,R
37094,2010,MIL,PIT,1,1,37782.0,American Family Field,41900,R
37095,2010,MIL,PIT,1,0,35733.0,American Family Field,41900,R
37096,2010,MIL,SLN,0,0,35190.0,American Family Field,41900,R
37097,2010,MIL,SLN,0,1,33149.0,American Family Field,41900,R
37098,2010,MIL,SLN,0,1,34298.0,American Family Field,41900,R
37099,2010,MIL,CHN,1,1,30975.0,American Family Field,41900,R
37100,2010,MIL,CHN,1,1,41463.0,American Family Field,41900,R
37101,2010,MIL,CHN,1,0,37317.0,American Family Field,41900,R
37102,2010,MIL,CIN,0,1,30024.0,American Family Field,41900,R
37103,2010,MIL,CIN,0,1,22761.0,American Family Field,41900,R
37104,2010,MIL,CIN,0,1,27004.0,American Family Field,41900,R
